row_id,pheno0,pheno1,pheno3,pheno4,pheno5,pheno6,pheno8,pheno9,pheno11,pheno12,pheno13,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno27,pheno28,pheno29,pheno30,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno37,pheno38,pheno39,pheno43,pheno44,pheno45,pheno46,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno57,pheno58,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno70,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
site-2_prs_pheno51,0.15023,-0.24689,-0.2353,-0.23086,-0.05186,-0.14756,-0.12079,-0.26516,0.16997,-0.02437,0.03728,-0.07275,-0.05463,-0.1148,0.02615,-0.01725,-0.0498,0.09786,0.05224,-0.055,-0.03455,0.07767,0.12667,0.13935,0.08948,0.05505,0.19098,-0.02326,0.13072,0.05197,-0.11386,0.19775,-0.00753,0.11495,0.18874,0.04121,-0.13135,0.06932,-0.0266,-0.05375,-0.08013,0.02563,0.06234,1.42522,-0.03127,0.11419,-0.04247,-0.01841,-0.09736,-0.08823,-0.1462,0.01364,-0.02802,0.14703,-0.05196,0.10377,-0.02347,-0.03938,0.01146,0.0581,-0.01401,-0.02824,0.09203,0.10062,-0.17361,-0.1177,-0.07748,0.03089,0.02639,0.12882,-0.02603,-0.12122,-0.01152,-0.06936,-0.04982,0.08669,0.17037,-0.28155,-0.02753,-0.17953,-0.32365,-0.11314,0.03181,0.15492,0.13885,-0.01924,0.0987,0.00683,0.07676,0.05999
site-2_prs_pheno52,0.10036,0.0222,-0.00431,0.06572,-0.03062,-0.00243,-0.03254,0.08696,0.12182,-0.26406,-0.22896,-0.20756,-0.09537,0.01868,-0.06032,-0.24408,0.02305,0.05699,-0.0102,-0.10336,-0.03215,-0.16325,0.09174,0.04138,-0.06248,0.00552,-0.02233,-0.06457,-0.19952,-0.16659,0.09459,-0.02514,-0.05387,-0.03616,0.03842,0.02095,0.11868,-0.09121,-0.10944,0.05222,-0.10979,-0.05609,0.02982,-0.06212,1.23777,0.1262,0.26826,-0.17286,0.14412,0.10074,-0.11757,-0.121,-0.06946,-0.03161,0.04781,-0.04015,0.05924,-0.22971,0.11829,-0.04278,-0.35144,-0.03162,0.08351,0.03165,0.31,0.27785,0.00536,-0.00415,0.07503,-0.05576,-0.12968,0.18887,0.05665,-0.21218,-0.09045,0.06504,-0.00136,0.11895,0.04635,0.15469,-0.05371,0.06038,-0.01695,-0.08084,0.03056,0.10487,-0.0754,0.08917,0.07997,0.10913
site-2_prs_pheno53,-0.11186,-0.01249,-0.2286,-0.06676,-0.19005,0.07207,0.04411,0.17776,0.07952,-0.27396,0.0649,-0.00464,-0.0117,-0.19514,-0.05334,-0.15342,-0.28531,0.07997,-0.13524,0.03697,0.08797,-0.07734,0.02012,0.11721,-0.09701,-0.04444,0.21435,0.02958,0.00296,-0.11695,0.23749,0.09701,-0.05114,-0.06392,-0.06347,-0.17254,0.05352,0.08432,-0.16644,0.02726,0.09666,0.21772,0.09558,0.00743,0.13375,0.97834,0.0987,0.03794,0.12366,0.09806,-0.05593,-0.0456,-0.01581,0.13539,-0.04834,-0.02665,0.13215,0.04287,-0.00373,-0.02745,0.01713,-0.03613,0.1739,-0.02426,-0.05321,0.07774,-0.03834,0.01307,-0.02069,-0.11625,-0.03992,-0.0793,0.01316,0.01405,-0.11908,0.06023,-0.06155,0.02561,0.04308,-0.22174,0.06087,0.02298,0.23716,-0.12936,0.05077,0.0386,-0.06976,0.03994,-0.00899,0.02525
site-2_prs_pheno54,0.04936,0.04075,-0.07469,-0.05377,-0.02446,-0.10421,-0.09908,-0.23166,-0.02498,-0.08188,0.10668,-0.03604,-0.15688,-0.05267,0.14394,0.03277,0.10824,0.13976,0.16463,-0.24357,-0.0052,0.0212,0.06989,0.00346,0.03564,-0.13807,0.07579,0.01255,-0.0782,0.02084,0.07381,-0.01545,0.05428,-0.07804,-0.13834,0.11801,0.10585,0.19019,-0.05797,0.05442,-0.01318,-0.055,-0.11557,0.00694,0.04551,0.13614,1.06437,-0.02313,0.16361,-0.12061,-0.11322,-0.37771,-0.02866,-0.01849,-0.03588,0.04945,-0.06854,-0.02589,0.15052,-0.01017,-0.30729,-0.04661,-0.04172,0.06498,-0.17817,-0.06152,-0.05953,0.00079,-0.03807,-0.01367,0.10024,0.25329,-0.01085,-0.02198,0.05641,0.23965,0.0411,0.14649,-0.09541,0.10988,-0.15908,0.02578,0.00885,0.05042,-0.12254,0.01608,-0.07394,0.01103,0.07936,0.00218
site-2_prs_pheno55,-0.12366,-0.02329,-0.09566,-0.22661,-0.05873,-0.01588,-0.24432,-0.12182,0.18553,-0.06384,0.08055,0.04808,-0.06436,0.08909,0.07844,0.13869,0.03009,0.17718,0.04436,-0.04869,0.02937,0.02507,-0.0651,0.0126,0.17976,0.00924,0.1619,-0.14831,0.05701,0.15498,-0.07467,0.03069,0.0237,-0.09904,-0.08186,0.09349,-0.05332,0.1348,0.1649,0.04432,-0.06306,-0.06566,-0.26532,0.01028,-0.17187,0.03985,0.00275,0.67415,-0.11815,-0.18042,-0.01398,-0.11684,-0.12678,0.1951,-0.02758,-0.02559,0.12064,0.05004,-0.06124,-0.02472,-0.08379,-0.12024,0.00939,-0.05954,-0.11659,-0.24603,-0.03445,0.02355,-0.01322,0.1404,0.05297,-0.15981,-0.09438,0.02641,-0.23865,0.08598,0.05096,-0.15963,-0.16774,-0.1221,-0.16379,-0.07533,0.14978,0.08755,-0.07606,0.02149,0.0687,0.01272,0.18176,0.08022
site-2_prs_pheno56,-0.20795,0.1487,-0.21093,0.0533,0.06669,-0.10499,0.03245,-0.1264,0.04302,-0.01754,0.3313,0.09727,-0.01616,-0.01404,-0.13616,-0.04968,-0.18241,0.16209,-0.11363,-0.04037,-0.0835,-0.09144,0.09392,0.13798,0.0493,0.02069,-0.07089,0.11229,-0.05684,-0.09794,-0.03664,0.0547,-0.03165,0.02905,-0.09607,-0.12086,0.24209,-0.08247,0.157,0.10428,-0.20035,0.08667,0.41516,0.02511,0.14808,0.0714,0.27277,0.09514,0.11624,-0.02769,-0.32621,0.14183,0.03065,0.03485,-0.08166,0.0563,0.04583,0.08868,-0.03374,0.15317,-0.0036,-0.15098,-0.00945,0.04353,-0.23439,0.03381,0.08471,-0.12349,-0.00522,-0.09451,-0.048,0.04337,-0.1009,0.06683,0.06259,0.18415,-0.15403,0.06328,0.03043,0.1713,-0.21567,-0.00388,-0.04687,-0.08238,0.02606,0.07047,-0.13509,0.13003,0.1726,-0.17551
site-2_prs_pheno57,0.18783,-0.11624,0.02273,0.00509,-0.04962,-0.03851,0.10045,0.16924,0.01006,-0.36452,-0.19679,-0.15207,0.08162,0.07571,-0.11959,-0.03341,0.16344,-0.00131,0.05874,-0.08741,0.22589,0.01514,0.0096,0.18958,0.07148,0.00591,0.10154,0.03271,-0.18199,-0.05216,0.18713,0.01977,0.04677,-0.10076,0.06224,-0.01929,0.23538,0.07081,-0.08634,0.0437,-0.07096,-0.10139,-0.20278,-0.01556,0.16669,0.13209,0.12134,-0.03553,0.82683,0.02394,-0.07332,0.1478,0.11818,0.16475,-0.06883,-0.07456,0.1821,-0.06362,-0.06139,0.11936,-0.04231,-0.16076,0.10244,-0.16336,-0.11479,-0.22386,0.12121,-0.17081,-0.08482,0.08969,-0.16753,0.07725,-0.07638,-0.08953,0.04497,0.17581,-0.0425,-0.09635,0.22994,-0.01409,-0.06264,0.07151,0.06298,-0.10817,0.01814,0.04685,0.03526,0.10558,-0.0504,0.02971
site-2_prs_pheno58,0.0857,0.08931,0.07832,0.12684,-0.02286,0.02783,0.11278,0.09142,0.12189,-0.16441,-0.17998,-0.01658,-0.08038,0.05086,-0.04496,0.03941,0.08891,0.1805,0.03263,0.15678,0.0064,-0.16131,0.01416,0.00338,-0.02277,0.03338,-0.08424,0.05664,-0.07836,-0.2497,0.11625,0.1446,0.03911,0.00134,-0.04696,-0.15725,-0.03996,0.03164,0.02976,-0.04062,0.17224,0.08759,-0.03908,-0.05627,0.08272,-0.08311,0.06005,-0.05019,0.0942,1.04188,0.01025,0.26904,0.03892,0.13162,0.08335,0.01966,0.04452,-0.07031,0.01952,0.03198,0.19146,0.03731,-0.09267,-0.0176,-0.075,-0.01205,0.07822,-0.11544,-0.01976,-0.07702,-0.38159,-0.35843,-0.045,0.29961,0.04233,-0.02379,0.00046,-0.1185,0.09075,0.04032,0.14189,0.00034,-0.01384,0.11264,0.0708,0.08121,0.3048,-0.00115,-0.13448,0.03098
site-2_prs_pheno59,0.13112,0.0731,0.0266,0.00204,-0.09515,0.03502,-0.02556,0.1291,-0.15405,0.10537,0.00692,-0.06838,0.03707,-0.02567,-0.08255,-0.08039,0.15926,-0.06507,-0.05907,0.04616,-0.30152,-0.15359,0.04482,-0.24163,-0.10326,-0.18852,-0.06946,0.08244,0.16896,0.18541,0.05077,-0.0424,-0.058,-0.03467,0.07827,0.08091,-0.01796,0.00213,-0.104,-0.01411,0.06317,0.06683,0.1017,-0.19279,0.00932,0.08128,0.00636,0.03275,-0.16223,-0.14981,0.84287,-0.09873,0.17447,-0.11245,0.0586,-0.01532,-0.0713,-0.02823,0.12378,-0.11034,-0.03263,0.28862,-0.05417,-0.06882,0.24959,0.15279,-0.01297,0.09382,-0.05744,-0.029,0.04348,0.26591,0.10641,0.20416,-0.02647,-0.02362,-0.06342,0.05679,-0.18721,-0.14563,0.18898,-0.06721,0.06988,-0.13473,-0.02366,-0.05791,-0.0503,-0.07046,0.09406,0.01917
site-2_prs_pheno60,-0.01122,-0.02913,0.0084,0.20998,0.04875,0.02552,0.00637,0.081,-0.23814,0.1659,0.03005,0.08341,0.04973,0.07168,-0.03323,0.10461,0.03683,-0.16956,0.067,0.18376,-0.08066,0.09131,-0.02625,0.06286,-0.01242,0.07501,-0.2071,-0.01054,-0.04739,-0.06877,0.0447,-0.02862,0.00067,0.03327,0.13068,-0.14071,0.16239,-0.0773,-0.06538,-0.13472,-0.03002,0.17699,0.20196,-0.07128,-0.11339,-0.16521,-0.23409,-0.0735,-0.00174,0.04308,0.01205,1.4843,0.02061,-0.2108,0.07551,0.10989,0.02149,0.0724,-0.17861,0.13739,0.12152,-0.09817,0.01343,-0.06943,0.01193,0.05879,0.0452,-0.10176,-0.02563,0.02939,0.08096,0.06459,-0.04588,0.04425,0.03341,-0.18204,-0.17698,0.18936,0.07525,0.0621,0.07676,-0.07859,-0.18505,0.05513,0.0315,-0.08961,0.04565,-0.07061,-0.30093,-0.09469
site-2_prs_pheno61,-0.43992,-0.07424,0.15346,-0.01593,0.04437,-0.05873,-0.03678,0.08073,-0.0602,-0.00672,0.00496,0.12459,0.00221,-0.02512,-0.07732,0.15328,0.06519,-0.01262,-0.05347,0.26445,-0.06723,-0.12559,-0.04365,0.04256,0.10173,-0.0982,0.01021,-0.00162,0.00933,-0.11928,0.0826,-0.09381,-0.01738,0.05894,-0.04397,-0.04697,0.06996,0.22019,-0.00952,0.06817,0.03249,0.12281,-0.05167,0.05293,-0.10501,-0.18213,0.08378,-0.03654,0.00257,0.25426,0.1706,-0.07989,1.01181,-0.04384,0.01738,0.02908,0.02679,-0.12473,0.05961,-0.11063,0.15177,-0.16986,-0.06881,0.26607,0.02627,-0.07042,0.04457,-0.02914,0.04002,-0.0406,-0.00464,0.00344,0.09562,0.20245,-0.03861,0.10024,-0.11986,0.01565,0.00015,0.04758,0.01175,-0.06699,0.1457,0.20389,-0.21675,-0.14196,0.06772,0.01423,0.04169,-0.01376
site-2_prs_pheno62,-0.00087,-0.06907,-0.06286,0.00723,0.03901,-0.0474,-0.01086,0.12887,-0.12518,-0.01145,0.09449,0.08894,0.12519,-0.10717,0.01549,-0.2231,0.00434,0.04626,0.19895,0.07242,0.17725,0.09464,-0.03046,0.05525,0.08177,0.12331,0.10205,-0.06338,0.06614,-0.03699,0.06551,0.05054,0.04371,0.03643,-0.00131,0.00074,-0.00252,-0.12024,0.04844,0.03603,-0.0055,-0.01538,0.16162,0.00717,-0.1211,0.03129,-0.03497,-0.1012,0.00839,0.00434,-0.12621,0.10158,-0.07049,0.97419,0.01739,0.087,0.081,0.03791,0.14531,0.02172,0.2117,0.07431,0.15018,-0.00475,-0.00038,-0.0172,0.03934,0.00106,0.03617,0.14198,0.07389,-0.3502,-0.20006,-0.04734,0.20093,0.2809,-0.09127,0.0399,0.04993,0.08016,0.08964,0.01176,-0.16639,0.16421,-0.03974,0.03208,0.08417,0.11742,0.15456,-0.02499
site-2_prs_pheno63,0.22585,0.00678,0.11868,0.02692,-0.03516,0.05497,0.09375,0.12148,-0.05934,-0.05199,-0.20888,0.10284,0.07988,-0.08716,-0.05212,-0.01514,0.2275,-0.21965,-0.11675,0.16778,-0.19272,-0.08416,-0.00405,-0.11766,-0.05705,-0.11855,-0.27874,0.14766,0.03723,0.05423,-0.00554,-0.02491,0.04343,-0.02001,0.05888,0.16786,0.07846,0.07514,0.05625,0.0262,0.03509,-0.02366,-0.05815,-0.27339,0.17448,-0.17529,0.03383,-0.13315,-0.06664,-0.06794,0.22536,0.02117,0.12324,0.02334,0.83576,-0.21474,-0.18715,-0.03475,-0.04799,0.07374,0.12811,0.15357,0.14544,-0.02693,0.10538,-0.06044,0.11406,-0.10259,0.00754,-0.05003,-0.11656,-0.1231,0.14329,0.21646,0.2218,0.06053,-0.05639,-0.04116,-0.08678,0.06371,0.1592,0.01949,0.1068,-0.0294,0.04826,-0.09249,-0.02975,0.03165,0.05496,0.12825
site-2_prs_pheno64,0.05593,0.21219,0.13885,0.09289,0.1697,-0.00871,0.0132,-0.04362,0.11193,0.17146,-0.01224,-0.0183,-0.12499,-0.04543,0.13113,0.0189,-0.17557,0.04397,0.03525,-0.06019,-0.04162,0.03141,0.02661,0.04024,-0.05763,0.04924,-0.11292,-0.042,-0.03148,-0.28794,0.01194,0.06495,-0.03404,-0.02123,-0.04737,-0.03587,-0.05916,-0.25874,-0.02739,-0.20892,-0.14868,0.06968,0.08787,0.0189,-0.02049,-0.09625,0.0595,-0.03576,0.05141,0.12839,0.03275,0.02654,0.24749,0.02383,-0.08303,0.97693,-0.03576,0.16466,0.11808,0.08215,0.20675,-0.02851,-0.14779,0.0422,0.01923,0.16241,0.00741,0.10551,0.02769,-0.10911,-0.06817,0.28411,-0.02654,-0.15884,0.02363,-0.10839,-0.12937,0.1024,0.09383,-0.08844,0.1051,0.01253,-0.16292,-0.14607,-0.10973,0.13597,-0.06404,-0.1031,-0.13533,0.10185
site-2_prs_pheno65,-0.26593,0.00269,0.0294,0.00931,0.08629,0.03018,0.10247,0.0245,-0.00492,0.00811,0.03431,0.16456,-0.04631,0.18595,0.04103,0.01105,0.12564,-0.0757,-0.09158,0.2107,0.16328,-0.19352,-0.10669,0.05199,0.03208,0.01996,-0.23136,-0.0394,0.02331,0.00638,0.04679,-0.04256,-0.03045,0.03689,-0.06661,-0.1167,0.08768,0.01926,0.05976,-0.08341,-0.07837,0.05233,0.04607,-0.0304,0.02889,-0.09337,0.22752,0.02764,0.0624,0.09578,0.06098,0.0446,0.1663,0.02377,-0.05822,0.00601,0.60208,-0.09366,0.09898,-0.0509,-0.2438,0.02179,-0.07476,0.17787,0.26507,0.22993,-0.0119,0.06075,-0.02971,-0.04134,-0.0267,-0.10807,-0.1104,0.08443,-0.02653,-0.03201,-0.08878,0.05735,0.04675,0.09674,-0.03406,-0.07001,-0.13582,0.05779,-0.15539,-0.01658,-0.02245,-0.01436,0.14937,-0.15055
site-2_prs_pheno66,-0.0304,-0.00854,-0.27466,0.01289,0.0256,-0.12109,-0.20752,-0.12515,-0.08419,0.3341,0.01319,-0.08174,0.07344,-0.01811,0.03863,0.02464,-0.2829,0.14008,-0.01269,-0.09155,-0.01813,-0.03149,0.16028,0.01177,-0.0979,-0.04669,-0.19623,-0.01384,0.00961,0.14187,-0.04414,-0.03687,-0.08194,-0.00287,-0.03762,-0.03026,0.00792,-0.05981,0.07798,-0.09999,-0.02196,-0.04518,0.13563,0.15884,-0.09292,0.204,-0.10045,-0.00159,0.02224,-0.08453,0.04772,0.01918,-0.03401,-0.05437,0.04228,0.07239,-0.0524,0.8368,-0.11563,0.03134,0.15237,-0.12484,0.08265,-0.22271,-0.18563,0.19345,-0.03101,0.15511,0.05772,0.03592,0.03841,0.1996,0.12622,-0.06362,-0.01196,-0.05299,0.04134,0.03879,-0.08336,0.00266,0.01812,-0.10728,0.15065,-0.00592,0.05795,0.07592,-0.03006,-0.04223,-0.01683,0.09109
site-2_prs_pheno67,-0.08372,0.09162,0.03145,0.07599,0.04882,-0.0788,0.10681,0.21318,-0.07566,0.19381,-0.00092,0.06971,-0.00327,-0.12867,-0.01025,-0.26199,-0.04868,0.11435,-0.16281,-0.06163,0.02414,-0.11551,-0.00626,0.02044,-0.06264,-0.0305,0.20541,-0.12036,0.13505,-0.09652,0.16687,-0.01536,-0.07458,0.02498,0.07961,-0.13716,-0.01927,-0.01017,0.01543,-0.03531,-0.12218,0.02787,0.49311,0.21509,0.0486,0.02201,0.14079,-0.10917,0.00605,-0.00033,0.02481,0.01481,-0.0907,0.05572,-0.20601,0.1522,0.0266,0.03423,0.67786,-0.20707,-0.03187,0.00227,0.06262,0.10089,0.1132,0.05596,-0.07514,0.15689,-0.06993,0.06844,0.07212,-0.45766,-0.20498,-0.00149,0.04023,-0.05044,-0.0427,-0.04159,-0.0594,0.0287,-0.21516,0.06082,-0.06555,0.18218,0.07751,0.06447,0.00901,0.07986,0.17442,-0.13223
site-2_prs_pheno68,-0.18532,0.07218,-0.02285,0.01672,0.05111,0.0073,0.08493,-0.22879,0.03302,-0.11578,0.13528,-0.11514,0.04739,0.02169,-0.0295,0.05856,-0.02744,0.10601,0.14459,0.08251,-0.01273,-0.07512,0.0043,0.08309,-0.05014,0.01001,-0.2256,0.16803,-0.18406,-0.12046,-0.15005,0.07044,0.0001,-0.00331,-0.06368,-0.05527,0.13448,-0.23737,0.03558,0.06585,-0.00203,-0.11921,-0.03895,0.08191,0.12979,-0.05656,0.02613,-0.07599,0.14083,0.01037,-0.16697,0.10046,-0.02676,-0.11003,0.02493,0.02095,0.05689,0.10187,-0.19457,0.86728,0.18923,0.00826,0.20028,-0.05601,-0.05049,0.21187,0.1232,-0.05051,0.09223,-0.05684,-0.01421,0.23405,0.03194,-0.06603,0.37103,0.01437,0.00797,0.08857,-0.00489,0.20651,-0.09273,-0.05262,-0.06933,-0.13294,-0.09397,0.08114,-0.06773,0.00924,-0.049,-0.09746
site-2_prs_pheno69,0.10786,0.08616,-0.00572,0.06712,-0.10853,-0.13211,-0.10997,0.05085,0.11899,-0.07759,-0.01228,-0.01974,0.0581,-0.07467,-0.03515,-0.00254,0.08203,-0.02804,0.01429,-0.10377,0.08859,0.03785,0.01705,-0.05159,-0.08265,0.0574,0.1344,-0.04797,-0.06378,-0.03989,0.14261,-0.04188,-0.0382,0.04535,-0.01739,0.09452,-0.28769,-0.16812,-0.16362,0.05045,0.09556,0.04538,0.01258,-0.08517,-0.02144,-0.07251,-0.16942,-0.00329,-0.14936,0.11619,0.11079,0.01262,-0.12642,0.05718,-0.03849,0.08551,-0.00339,0.08258,-0.03186,0.03105,1.07631,-0.25041,0.16079,-0.0478,0.02921,-0.139,0.06203,-0.03492,-0.02569,-0.04753,-0.21116,-0.07646,0.0785,0.11263,0.11058,-0.01352,-0.001,-0.16564,0.00407,-0.05932,0.03352,-0.01333,0.09403,0.12562,-0.09435,0.16352,-0.07546,-0.12496,-0.01452,0.09747
site-2_prs_pheno70,0.15273,-0.04706,0.00159,0.11742,-0.05667,0.06385,-0.06065,-0.00243,0.01022,-0.03481,-0.04088,-0.10568,0.03482,0.03946,0.09952,0.00357,0.05334,-0.13427,-0.09916,-0.00045,0.07833,-0.11414,0.00432,-0.0253,0.05467,-0.15558,-0.11825,0.11367,-0.16099,-0.03717,0.0197,0.03126,0.03315,-0.05572,-0.07689,0.07998,-0.04883,-0.02412,-0.16384,0.05976,0.06929,0.1183,-0.03912,-0.17961,0.01205,0.07536,0.06383,0.00854,-0.07005,-0.02904,0.11032,-0.3691,0.17044,-0.07691,-0.03723,-0.13957,-0.05071,-0.17594,0.02432,0.04666,-0.23199,1.51419,-0.08815,0.15256,0.17733,0.09362,0.05169,0.04224,0.11083,-0.12276,-0.0636,-0.02054,0.03222,0.09801,0.16225,-0.00916,0.09006,0.18471,0.06406,0.0032,-0.00994,0.03852,-0.29671,-0.17993,-0.15555,-0.02093,-0.04026,-0.11928,-0.06168,0.04664
site-2_prs_pheno71,0.00695,-0.19713,-0.10713,-0.09959,0.00817,-0.02018,0.12781,-0.00978,-0.22635,0.14293,-0.01983,0.01354,0.02865,-0.09243,0.0125,-0.08297,0.17392,-0.22168,0.01608,0.08632,0.13176,-0.02886,-0.00201,-0.02645,-0.11318,-0.1969,-0.24586,0.03854,-0.18718,0.03891,0.07644,-0.03338,-0.05412,-0.0689,0.01519,0.07879,-0.08732,-0.10235,-0.13597,0.01637,0.02606,-0.02988,0.03503,-0.02643,0.05161,-0.21664,0.15755,-0.14394,-0.00385,-0.08412,0.04549,-0.2797,-0.11016,-0.20129,0.11729,-0.14287,-0.07039,-0.02288,0.05183,0.05772,0.17013,0.14154,0.90543,-0.13255,0.16446,0.01159,0.00838,0.05281,-0.05374,-0.0872,0.03872,-0.12058,-0.10968,-0.02551,0.08188,-0.0666,0.06707,-0.03952,-0.05852,-0.03995,0.33759,0.03805,-0.22648,-0.22744,-0.1222,0.10443,-0.03634,-0.08689,0.064,0.04702
site-2_prs_pheno72,-0.28195,0.07416,-0.17218,-0.15763,0.11292,0.03548,-0.17811,-0.01419,-0.032,0.05298,0.02494,0.07737,-0.07995,0.00955,0.08614,0.0669,-0.04285,-0.11366,0.10538,0.11188,-0.04194,-0.21872,-0.12068,-0.10394,0.10225,-0.18663,0.01794,-0.07835,-0.09186,0.01097,0.04268,-0.17813,0.01894,0.0517,-0.08646,-0.0173,-0.04445,0.09371,0.00504,0.0882,-0.0842,0.17759,-0.13974,0.04478,-0.03517,0.00414,0.22148,0.04703,-0.04552,-0.04049,0.04007,-0.10536,0.15071,-0.09529,-0.13722,0.13371,-0.01482,-0.02104,0.07063,-0.18199,-0.20577,0.17882,-0.08697,0.79142,0.31981,0.19626,-0.15156,0.10873,0.0585,-0.03994,0.08233,0.28904,0.09046,0.00784,-0.03057,-0.04191,0.04239,0.086,-0.04974,0.0194,-0.0723,-0.22636,-0.06354,0.04821,-0.18704,0.03314,-0.00428,-0.07834,0.06506,-0.00065
site-2_prs_pheno73,0.10438,-0.12314,0.00451,-0.04167,-0.13123,0.00691,-0.0317,0.24502,-0.13106,-0.03007,-0.03388,-0.19695,-0.0554,-0.01272,0.08161,-0.10042,0.05319,0.05687,0.03955,0.0662,0.03661,-0.18323,0.01407,-0.09788,-0.08255,-0.2194,0.02571,-0.12521,-0.09398,0.05331,-0.00014,-0.09371,0.00477,-0.0676,0.00463,0.08296,-0.02648,-0.13248,-0.10114,0.0583,-0.08196,0.22653,-0.01923,-0.13675,-0.13609,0.00528,0.04262,-0.08502,0.03872,-0.11823,0.21311,-0.34865,-0.01448,0.075,-0.12767,0.04625,0.15821,-0.10186,0.09226,-0.13243,-0.09918,0.28326,0.10087,0.08078,0.9406,0.29166,-0.00932,0.128,0.08793,0.10043,0.17209,0.30148,-0.06804,-0.05784,-0.01312,0.14731,0.00584,0.06224,0.06547,0.00855,0.121,-0.03356,-0.17032,-0.05579,-0.18092,-0.10147,-0.04586,-0.10539,0.03927,-0.08452
site-2_prs_pheno74,-0.20843,0.04606,-0.01184,0.04675,-0.0285,0.01355,-0.01398,-0.17958,0.02546,0.18035,-0.02422,7e-05,0.05313,-0.04975,0.07356,-0.06141,0.21716,-0.00259,-0.03399,0.13638,-0.16252,-0.13294,0.0195,0.07191,-0.16016,-0.24812,-0.22823,-0.06146,-0.08709,-0.19387,0.00027,0.01345,-0.03362,0.03817,-0.02031,0.01869,-0.07912,-0.17696,-0.09317,-0.03834,-0.00257,-0.04307,0.31347,-0.08995,0.3002,-0.07343,0.12369,-0.18748,-0.04686,-0.0515,0.01685,-0.29087,-0.13152,-0.086,0.12924,-0.03435,-0.11585,-0.00327,0.11337,0.16016,-0.0392,0.22483,-0.08536,-0.05265,0.23495,0.94931,0.07208,0.03717,0.01033,-0.0979,0.07043,-0.11458,-0.03028,-0.0421,0.00726,-0.18993,0.06248,0.1264,-0.08761,0.02946,0.03575,0.1232,-0.03364,-0.11593,-0.12592,0.13685,-0.08024,-0.07662,-0.07761,0.06403
site-2_prs_pheno75,0.26158,0.07975,0.03539,0.16307,0.02256,0.10806,0.00678,0.00137,-0.1022,0.14827,-0.10058,-0.00337,-0.00715,0.05355,0.00944,-0.04368,0.06087,-0.04699,0.00579,0.11008,0.07983,0.02344,0.01178,-0.08134,-0.09376,0.07484,0.01568,0.14026,-0.11082,-0.16684,-0.05308,0.01227,-0.01507,-0.07146,0.05854,-0.00776,-0.09956,-0.29587,-0.15088,-0.20644,-0.02912,0.13817,-0.05143,-0.05166,-0.12643,-0.23266,-0.16516,-0.11976,-0.12385,0.09771,-0.02017,0.33447,0.13373,-0.2073,-0.00154,0.08821,-0.04117,-0.00107,-0.07693,0.1557,0.11898,0.1656,0.00924,-0.08355,0.17734,0.12421,0.63684,0.01695,0.05512,-0.12016,-0.0943,0.1283,-0.00305,0.19233,0.01779,-0.18611,-0.07369,0.15586,0.06734,-0.01204,0.1195,-0.20739,-0.16483,-0.04176,0.00835,-0.03084,-0.00734,-0.03584,-0.07236,-0.01366
site-2_prs_pheno76,0.02533,0.08493,0.0269,0.03412,0.12969,0.00418,-0.02893,-0.05026,0.07961,-0.0458,-0.18567,0.01678,-0.00964,0.08649,0.05196,-0.02605,-0.25349,-0.11915,0.00612,-0.1035,-0.07006,-0.09482,-0.1364,-0.03238,0.06672,-0.07662,0.14089,-0.06671,0.09849,0.06733,-0.0027,0.04019,-0.06539,-0.00346,0.06763,-0.1493,-0.00197,0.05342,0.10593,0.11695,-0.0824,0.03042,-0.15433,0.09596,-0.08163,0.11731,-0.03995,0.01431,-0.05695,0.01333,0.04631,0.02588,-0.09328,0.01572,-0.15307,0.18128,-0.02473,0.03835,0.19489,-0.04794,-0.17818,0.04948,-0.02089,0.2678,0.06136,0.12614,-0.10458,0.7952,0.04622,-0.10206,-0.07498,0.01522,0.1527,-0.22386,-0.03826,-0.05454,-0.00556,0.08406,-0.05946,0.17171,-0.36893,0.00654,0.00189,0.31882,0.13513,0.01119,0.02982,0.05533,-0.056,0.09047
