row_id,pheno0,pheno2,pheno3,pheno4,pheno5,pheno6,pheno7,pheno8,pheno9,pheno10,pheno11,pheno12,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno26,pheno28,pheno29,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno38,pheno39,pheno40,pheno41,pheno42,pheno43,pheno44,pheno45,pheno46,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno56,pheno57,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno89,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
site-1_prs_pheno51,-0.08504,-0.07947,-0.08529,-0.10088,-0.11675,0.03004,-0.05936,0.00097,-0.06495,-0.17289,0.04285,0.00146,0.08479,-0.10135,-0.07984,0.06929,0.05543,0.06994,-0.0579,-0.08036,-0.14963,-0.15952,0.05895,-0.08605,0.01059,-0.09471,0.01377,-0.20358,-0.00098,-0.0916,-0.10943,0.00402,0.01734,0.20742,0.068,0.10102,-0.09166,-0.24918,-0.01095,0.01409,-0.00086,0.03958,-0.06629,0.04626,0.00316,1.74776,-0.04146,0.00571,-0.05789,0.14088,0.12502,0.02401,-0.11172,0.02857,0.05279,-0.17893,0.06388,-0.10951,-0.22084,0.07509,0.07637,0.07196,0.05877,0.02747,-0.05197,-0.13378,-0.02762,-0.11047,0.04462,-0.07736,0.09991,-0.08656,-0.07633,0.10337,0.04817,0.01784,-0.01042,0.00194,-0.04297,-0.21061,-0.01761,0.04765,-0.08101,-0.00115,0.09984,0.04037,0.00531,0.02106,0.04805,0.01837,0.20376,-0.08061
site-1_prs_pheno52,-0.03062,-0.02016,-0.12558,0.0145,-0.03842,0.01255,-0.08529,-0.03998,-0.05506,-0.00409,0.05467,0.01826,-0.06353,-0.03484,-0.0534,-0.02703,0.0225,-0.09055,0.11296,-0.1074,-0.02946,0.0591,-0.18648,-0.04231,0.01844,-0.06886,-0.05004,-0.05545,0.00407,-0.16355,0.08132,0.03967,0.01731,0.01516,0.11727,0.15512,0.162,0.10964,0.10276,-0.02891,-0.01273,-0.12408,-0.18304,-0.00776,-0.1196,0.14522,1.43643,0.16822,0.15534,0.04231,-0.02298,0.27274,-0.05064,-0.30549,0.04846,0.10778,-0.1694,0.17044,0.05791,-0.01095,-0.00775,-0.04311,-0.17961,-0.15142,0.07781,0.34252,0.08056,-0.15573,0.09385,0.00296,0.15734,-0.17307,0.01087,0.12046,-0.19006,-0.07168,0.15257,-0.08043,0.12843,0.10049,-0.03798,0.03249,-0.09928,0.08241,-0.21444,0.0818,-0.02462,-0.06275,0.0087,0.10559,-0.01162,-0.01177
site-1_prs_pheno53,-0.23534,-0.09625,-0.23801,-0.04367,-0.04994,0.00496,-0.0277,0.0217,0.00883,-0.10957,0.06234,0.03711,-0.06673,0.15007,-0.00443,0.04118,0.04165,-0.11889,-0.16158,-0.08254,0.0701,0.04161,0.05772,0.00673,0.05356,0.02389,-0.15015,-0.0289,0.15256,-0.10452,0.07307,0.01664,0.0567,0.01207,-0.24315,-0.04026,0.23349,0.26127,0.07873,0.11448,-0.06472,0.06386,-0.03472,0.03934,-0.14044,0.13697,0.22741,1.18098,0.06673,0.01053,0.1011,0.03117,-0.0925,0.05526,0.01275,0.02266,-0.19708,0.02025,-0.00341,0.08603,0.05968,0.05029,0.06651,-0.08082,0.0856,-0.09904,0.05235,0.00905,0.01089,-0.0159,-0.03856,-0.00342,-0.10077,-0.00262,-0.1519,-0.1394,0.17234,-0.03425,-0.0197,-0.10578,-0.16432,-0.00739,0.03357,-0.01619,0.04699,0.04395,0.04593,0.01134,0.05905,0.07701,0.05196,-0.01107
site-1_prs_pheno54,-0.25458,0.01222,-0.03653,-0.14294,-0.13921,-0.07298,-0.07157,-0.15306,-0.01891,-0.00682,-0.08115,-0.09251,-0.12662,-0.02985,-0.09595,0.02894,0.03467,0.14604,0.13193,0.00794,0.02748,0.00384,-0.0513,0.07495,-0.07024,0.01882,0.03865,-0.11599,-0.01363,-0.03381,-0.09091,-0.023,0.07549,-0.24739,0.26708,0.15907,0.17708,0.0546,0.01161,0.12555,0.05174,0.02416,0.06295,-0.04774,-0.1165,-0.00244,0.23061,0.04309,1.08367,-0.06699,0.00443,0.07481,-0.08102,-0.21728,-0.0965,-0.01409,-0.07128,-0.07519,-0.10353,-0.0005,-0.00181,-0.05733,-0.24613,-0.08197,-0.03027,0.00899,0.04528,-0.09594,-0.03875,-0.03042,0.06927,0.01208,-0.24741,-0.05801,-0.20169,0.07501,0.23175,-0.07302,0.02137,-0.00705,0.27182,0.03813,0.00346,0.07669,-0.04535,0.08969,-0.10198,-0.13367,-0.08657,0.16734,0.10115,0.08067
site-1_prs_pheno55,-0.10118,-0.11855,-0.00992,-0.07939,-0.04808,-0.0455,-0.02379,-0.22756,-0.07359,0.13926,-0.03108,0.07516,0.09913,0.0422,0.08991,0.02605,0.11596,0.06371,0.0865,0.05883,0.03331,-0.07352,-0.01048,0.02806,-0.01273,0.01234,-0.11556,0.0838,-0.10517,-0.0769,0.14638,-0.12294,-0.03062,-0.11496,0.01629,0.08192,-0.10219,-0.02494,0.09918,-0.08212,-0.11586,-0.04205,0.00752,-0.18924,0.01051,-0.01692,-0.06502,-0.09996,0.1098,0.73845,0.0016,0.19177,-0.02015,-0.04886,0.05323,-0.16831,0.01806,0.00732,0.01217,-0.12725,-0.06296,0.09762,0.00136,-0.18655,0.08685,-0.036,-0.07704,-0.03463,0.0411,0.06487,0.00139,0.18361,-0.22582,-0.01499,0.16144,-0.06216,-0.01373,-0.05036,-0.14165,-0.01383,-0.05066,-0.00547,-0.10423,-0.01878,-0.02999,-0.01553,0.08611,-0.19152,-0.05138,-0.01504,0.12456,-0.05764
site-1_prs_pheno56,0.14092,0.03708,-0.06539,0.06682,-0.15345,-0.0397,0.08493,-0.09703,0.03147,0.06848,-0.01564,0.02149,-0.07637,-0.0159,-0.06369,0.03274,0.06359,-0.07627,0.03801,-0.13716,0.01641,-0.15311,0.09181,-0.13494,-0.04857,0.14405,0.03445,0.05791,-0.09249,-0.12416,0.08001,0.02898,0.14796,0.00027,-0.09327,-0.01102,0.00567,0.08135,0.16731,0.02867,0.02275,0.12349,-0.1277,0.03907,0.08549,0.07992,-0.00567,-0.07631,0.04076,0.08122,0.76678,0.06985,-0.07445,0.19855,0.00921,0.04912,-0.10703,0.08848,-0.07445,-0.05084,0.09413,0.13449,0.0342,-0.12306,0.0618,-0.2544,-0.03886,-0.06296,-0.07013,0.03158,0.05678,-0.07328,-0.11063,-0.0745,0.04954,0.18593,0.2364,0.04256,-0.09264,-0.16975,0.07766,0.03215,-0.07984,-0.00602,0.09839,-0.12195,-0.0364,-0.14731,0.09365,-0.00205,0.20642,-0.12944
site-1_prs_pheno57,0.09946,-0.05225,-0.09726,-0.12002,-0.09673,-0.00052,-0.06067,0.0142,0.07076,-0.05105,0.00069,-0.01214,-0.09879,-0.13399,-0.04277,-0.05435,0.13563,0.09303,0.06629,-0.12094,0.07704,-0.02698,0.11451,0.05266,-0.04136,0.04269,-0.04464,-0.14243,-0.13735,-0.05552,0.17526,-0.02506,0.04535,0.0886,-0.00034,0.04661,0.13359,-0.03625,0.14661,-0.03186,-0.01518,-0.13936,-0.10443,-0.0211,0.11173,-0.01764,0.20079,0.09925,0.18383,0.06237,-0.08241,0.93986,-0.19725,-0.23325,0.11829,-0.09907,-0.10726,-0.15187,0.08101,-0.1229,-0.07308,-0.12157,-0.04317,-0.01042,-0.01744,-0.06762,-0.15452,-0.06501,0.05847,-0.11817,0.13687,0.04921,0.01774,0.16333,-0.04926,0.04641,0.33592,0.01307,-0.10052,0.03803,0.01835,-0.01318,-0.13551,0.091,-0.16035,0.06276,0.03858,-0.18458,0.10487,0.07171,0.08284,-0.01299
site-1_prs_pheno58,0.05649,-0.24704,-0.13209,0.1158,0.04927,-0.12987,0.06373,0.10441,0.06664,0.21682,0.01812,-0.06217,-0.03052,0.07694,0.02319,0.03983,0.01114,0.07584,-0.02874,0.011,0.02425,0.09304,-0.14813,0.06313,0.10354,-0.00166,-0.07438,0.0547,-0.05122,-0.01354,-0.01338,0.00652,-0.1277,0.0848,-0.10523,-0.02983,0.00472,0.06272,0.02338,0.08063,-0.04217,-0.06188,0.0625,0.20529,0.06889,-0.07159,0.09387,0.23049,0.12784,0.03544,0.0717,0.05207,-0.0426,-0.30976,0.21256,0.02515,0.00521,-0.05591,0.07203,0.09346,-0.01088,0.03811,0.14941,0.03294,0.00432,-0.22831,-0.12815,0.07484,-0.00644,-0.00776,0.16049,-0.30077,-0.14121,0.05436,-0.07427,-0.04536,0.0721,-0.0395,0.03479,0.17488,-0.00957,-0.08023,-0.13718,0.06064,-0.10974,0.12117,0.13092,0.01054,0.07704,0.02219,-0.14453,0.08416
site-1_prs_pheno59,-0.09729,0.12919,0.08442,-0.16021,0.0391,0.06987,-0.03639,-0.14059,0.12462,-0.18657,-0.07147,-0.17453,0.08352,0.05923,-0.10169,-0.17721,-0.08877,0.03989,-0.1142,0.18813,-0.03518,-0.19061,-8e-05,-0.02993,-0.13852,-0.04996,-0.1233,0.0149,0.23554,0.06874,-0.08416,-0.03738,0.02992,0.00967,0.09001,-0.03079,0.07872,-0.09247,0.08303,-0.01236,0.03546,-0.02297,-0.08808,0.09094,-0.09206,-0.16524,-0.09957,-0.11111,-0.01394,0.00036,0.01322,-0.04497,0.98071,0.11514,-0.19746,-0.05465,0.26257,-0.01604,0.06649,-0.05982,0.04704,-0.13222,-0.05588,-0.05522,-0.08961,0.13373,-0.02003,-0.04176,0.0323,0.08413,-0.05611,0.05561,-0.11569,-0.04392,0.17846,0.1645,-0.02342,-0.14778,0.03732,-0.08625,0.0148,0.04658,0.16709,0.04447,0.1003,0.04854,0.02897,0.17725,-0.07801,-0.03504,-0.01143,0.02929
site-1_prs_pheno60,0.16929,0.12774,0.04068,-0.09853,0.09057,-0.04072,0.04736,0.04574,-0.06089,-0.1355,-0.05226,0.05174,-0.09835,0.06934,-0.15393,-0.06888,0.0027,-0.03419,-0.1464,-0.08898,0.06107,-0.14345,-0.01403,-1e-05,0.00385,0.05935,0.10089,0.15148,0.03826,-0.02378,-0.04219,-0.01401,-0.03701,0.1323,-0.02266,-0.13082,0.08723,0.02494,0.02924,-0.06506,0.04117,0.09362,0.00847,0.02522,0.06595,0.00556,-0.20873,-0.01508,-0.27937,-0.01063,0.05109,-0.11916,-0.03872,1.22218,-0.17602,-0.11962,-0.05876,-0.02771,0.05936,0.04744,-0.04635,0.02133,0.02156,0.04533,-0.05933,0.00312,0.20332,0.19367,-0.18255,-0.09619,0.06146,0.02123,0.00476,-0.09368,0.1312,0.04489,-0.15402,0.09989,-0.10166,-0.07712,-0.0975,-0.03956,-0.00079,0.04738,-0.01609,0.06553,0.03855,0.1447,0.02679,-0.06068,-0.21427,0.00874
site-1_prs_pheno61,0.12606,-0.10141,-0.10902,-0.0476,-0.02107,0.07516,-0.01319,0.09941,0.03676,0.22193,0.05532,-0.02069,0.05731,-0.07548,0.03809,0.01721,0.04016,0.03088,-0.03728,-0.12744,0.07434,0.0136,-0.36212,0.07135,0.08716,0.12654,-0.07734,-0.29496,0.00172,-0.1372,0.11762,0.02446,-0.08853,0.06822,-0.07907,-0.01646,0.01641,-0.00551,0.00882,0.16685,0.00695,0.01325,-0.00368,0.06035,0.08323,-0.23365,0.00904,0.01143,-0.12778,-0.0605,-0.01623,0.07589,-0.09724,-0.05252,1.35762,-0.04475,0.18756,-0.02032,0.16447,-0.12091,0.01422,0.10277,-0.12167,-0.01221,0.12915,0.01314,-0.0676,-0.07222,0.03226,-0.0611,-0.02462,0.00772,0.00639,0.01626,-0.09889,0.02799,0.11821,-0.00888,0.09943,0.09842,0.13471,0.21622,0.03744,-0.02081,0.00202,-0.07566,0.05523,-0.0147,0.17859,0.02034,0.04478,-0.05785
site-1_prs_pheno62,-0.06735,-0.123,-0.0119,0.03532,0.02871,0.05009,0.08286,0.15479,0.01453,0.18884,-0.11222,0.08902,0.1621,-0.01972,0.00868,0.02607,-0.16976,0.00925,-0.05179,-0.05614,-0.21841,0.05178,0.00831,0.06806,-0.03483,0.12587,0.02801,0.07875,-0.00498,0.00045,0.12618,0.0419,0.02582,0.12273,0.08862,0.09402,-0.03656,-0.23096,-0.0112,0.04719,0.06947,0.09209,-0.00943,0.07729,-0.03705,0.14659,0.02997,-0.03782,-0.07942,-0.00615,0.10921,-0.08684,-0.14826,0.01656,0.07086,0.92639,-0.17234,-0.00967,-0.06145,0.01144,0.2132,-0.02593,0.18512,0.11299,-0.01425,0.05223,0.12219,0.11978,-0.01231,-0.15645,0.07833,-0.12881,0.09109,0.01575,-0.24283,-0.01908,0.14558,0.08016,0.03388,0.13957,-0.02388,0.04371,0.00088,0.10999,-0.05954,0.05658,-0.03911,-0.01085,-0.00339,0.03848,0.14259,0.04183
site-1_prs_pheno63,0.13174,-0.09179,0.15625,-0.08397,-0.02398,0.08438,-0.15631,0.13223,0.0933,-0.02572,-0.09438,-0.02644,0.16094,0.11531,-0.05731,-0.00184,0.00596,0.11261,0.10452,0.18576,0.09194,-0.10656,-0.10346,0.01998,-0.08008,0.00518,-0.15093,-0.28918,-0.06845,0.08909,-0.12369,0.11708,0.11937,0.02295,0.14744,-0.08754,-0.08034,-0.11216,-0.04009,-0.10409,-0.07528,-0.00031,-0.08209,0.07633,0.03922,-0.00396,-0.05579,0.05373,-0.05052,-0.03774,-0.03622,0.02646,0.2173,-0.19653,0.03013,-0.05373,1.022,-0.07686,-0.07987,-0.08575,-0.11856,-0.11016,-0.03286,-0.09677,-0.18266,-0.15746,0.06022,-0.02069,0.06365,0.02577,-0.00054,0.05753,0.14696,0.11961,-0.05875,0.25333,0.09237,-0.02058,-0.0697,-0.22474,0.04885,0.16051,0.08523,-0.05278,0.01716,-0.19174,0.12024,0.03015,0.06904,0.08275,0.00061,-0.00965
site-1_prs_pheno64,-0.00866,0.04442,0.03072,0.05322,0.12231,-0.04855,0.0974,0.08674,-0.1092,0.15661,0.07642,-0.0001,0.0193,-0.05468,-0.11691,-0.01651,0.00029,-0.03787,0.00738,-0.15171,-0.18118,-0.07635,-0.06994,0.04661,0.04707,0.0738,0.03212,0.10204,0.11783,0.07064,-0.02372,-0.00298,-0.04658,-0.09336,0.10253,-0.19468,-0.0566,0.07295,0.16223,-0.07052,-0.02183,-0.01033,-0.12929,-0.00612,0.07701,-0.07502,0.04574,-0.12165,0.02465,-0.11999,0.01287,-0.04924,0.10167,-0.04568,0.08394,0.14084,-0.30751,0.98789,0.08059,0.08757,0.15328,0.09667,0.16334,0.19426,0.13774,0.07767,0.2125,0.03599,-0.10947,0.09685,0.08983,-0.17825,0.09061,-0.11326,-0.0676,0.20394,-0.10436,0.06677,0.12734,-0.01511,-0.11608,0.04595,0.07275,0.01464,-0.04459,-0.15312,-0.17152,0.09713,-0.06457,0.02339,-0.01658,0.09471
site-1_prs_pheno65,0.14015,-0.02714,-0.1234,0.04603,0.00554,0.08603,0.08331,0.01906,0.02252,-0.0059,-0.05387,-0.02396,-0.00594,-0.11271,0.09331,3e-05,-0.00431,0.14246,0.08989,-0.16104,0.12423,0.04623,-0.29121,-0.01749,0.00971,0.06289,-0.15276,-0.01848,0.14383,0.05545,0.24378,0.01232,-0.03594,0.03223,-0.08388,0.05323,0.13837,-0.0444,0.0006,0.06302,-0.02835,-0.10298,0.03546,-0.02222,0.17312,-0.24219,0.16406,-0.00808,0.0328,0.11922,-0.10013,0.22414,-0.07292,0.10701,0.32529,-0.0633,-0.01968,-0.03107,0.83684,-0.15342,-0.00408,-0.04568,-0.26711,-0.07128,0.18102,0.26599,0.04429,-0.04786,0.05287,0.01093,-0.06438,0.01046,0.06445,-0.03009,0.01532,-0.01009,0.09741,0.08558,0.07092,0.08398,0.03331,-0.00946,-0.23435,0.0013,-0.03398,-0.01887,0.01811,0.05041,0.16926,-0.06614,0.00679,-0.06369
site-1_prs_pheno66,0.02426,-0.04265,-0.01285,-0.09603,-0.05108,0.0057,0.02488,-0.08669,-0.21738,-0.06228,0.0069,0.17133,-0.11583,-0.03464,-0.0006,-0.06426,-0.07741,-0.1006,-0.09324,-0.0608,-0.09857,-0.01563,0.12742,-0.0148,-0.04161,-0.02118,0.02228,0.16609,-6e-05,0.06812,-0.05723,-0.04931,0.04744,-0.06813,0.05928,-0.12704,-0.01874,0.05619,-0.0007,0.05176,0.06424,0.04998,0.11604,0.0484,-0.0308,-0.0539,0.02958,-0.00554,-0.08087,-0.11914,0.0694,-0.14078,0.05972,0.02928,-0.29029,0.17388,-0.16223,0.23399,-0.06537,0.91076,-0.01655,0.17258,0.1855,-0.00042,-0.19391,-0.12371,0.16543,-0.02481,-0.01671,0.02063,0.05786,-0.07092,-0.00293,0.02966,-0.1299,0.09919,-0.1706,-0.00778,-0.0009,-0.0124,0.07431,0.01055,0.19878,-0.12984,0.00885,-0.01882,0.20984,-0.00891,-0.03729,0.02038,0.07251,0.1828
site-1_prs_pheno67,-0.01538,0.11049,0.03466,-0.04698,-0.02786,-0.05558,-0.00981,0.06775,0.04924,-0.19162,-0.09217,-0.12263,-0.04062,-0.11284,-0.02828,0.0919,-0.17853,0.01229,-0.14019,-0.2278,-0.04299,0.15214,-0.01704,-0.01513,0.03943,0.04531,0.08913,0.08502,0.09739,-0.16806,-0.04682,-0.04631,-0.00212,0.10551,-0.04296,0.01733,0.14063,-0.10648,0.06268,0.05528,0.05342,0.07397,-0.09226,0.07318,-0.03007,0.21396,0.03927,0.01094,0.00022,0.0109,0.07257,0.00398,-0.03894,-0.08675,0.11778,0.24027,-0.11229,0.05784,0.07087,-0.13698,0.68778,-0.32308,0.05082,0.21135,-0.02235,0.01799,-0.02562,-0.04333,0.1982,-0.2367,0.09015,-0.14121,0.07008,-0.03209,-0.14699,-0.04392,0.01235,0.05865,-0.07606,-0.02981,-0.02674,-0.16919,0.00533,-0.02288,-0.03326,0.24302,0.03159,0.07871,0.08549,0.04234,0.16868,-0.12693
site-1_prs_pheno68,0.15352,-0.1899,-0.07085,0.04799,-0.10151,0.00725,0.13894,0.13746,-0.13998,0.2898,0.17864,0.04886,-0.14888,-0.04284,0.08297,0.11576,0.03912,0.07471,0.13193,-0.06957,0.05133,-0.0343,-0.04246,-0.04445,-0.03796,0.08013,-0.0406,-0.02226,-0.26494,-0.00476,0.02257,0.07711,0.07069,-0.15247,-0.00642,0.03228,-0.22033,0.11452,-0.03668,-0.09831,-0.10578,0.02535,0.02069,-0.05952,0.14841,-0.10544,-0.03622,-0.04577,-0.15076,0.01016,0.12853,-0.01482,-0.11826,0.21521,0.02385,0.10139,-0.05721,0.11428,-0.07608,0.10496,-0.17255,0.79456,0.153,-0.00901,-0.03497,-0.08005,0.1466,0.02222,-0.14669,0.13785,0.05842,-0.00581,0.10149,-0.00728,0.01787,0.17813,0.05917,0.00518,0.06944,0.02538,0.12884,-0.00381,-0.14112,-0.02761,-0.06084,-0.19338,-0.1082,-0.10325,-0.01065,0.01809,0.03199,0.10428
site-1_prs_pheno69,-0.01608,-0.01308,0.07798,0.08147,0.05806,-0.03977,0.09634,-0.01716,-0.04913,-0.03516,-0.1778,0.13458,-0.0445,-0.01029,0.10336,-0.04267,-0.00618,-0.0145,-0.0365,-0.00156,-0.09264,-0.03188,0.14883,0.0137,-0.05255,-0.02563,0.06896,0.09019,-0.15307,0.14405,0.06721,-0.06111,0.05722,0.11457,0.04844,0.04643,-0.05042,0.05403,-0.08894,-0.11578,0.08348,0.06936,0.02449,0.08082,0.00727,-0.00158,-0.20693,0.01804,-0.12777,-0.03145,0.05333,-0.02855,0.09762,-0.13098,0.02863,0.11197,0.0347,0.12387,-0.11305,0.05048,-0.01961,0.14093,0.93492,0.17834,-0.05599,-0.20467,0.07969,-0.01528,-0.04541,0.01913,0.05537,-0.09478,-0.19251,-0.04897,-0.01442,-0.13053,0.03915,-0.1126,0.0469,0.09462,-0.01617,0.04666,0.17458,-0.04551,-0.00157,0.15903,0.06675,-0.03731,-0.01202,-0.07644,0.06105,0.15723
site-1_prs_pheno70,-0.16341,-0.05751,-0.09094,0.07093,0.08585,0.16532,0.17168,-0.02068,0.12245,-0.00567,0.09497,0.01377,-0.01602,0.10299,-0.06819,-0.02487,-0.01357,-0.01785,0.11025,0.14346,-0.16485,0.06156,-0.192,-0.00456,-0.10122,0.02088,-0.10706,-0.00156,-0.05802,-0.005,0.07834,0.00537,0.09458,-0.0567,-0.0311,0.3272,-0.13072,0.03069,0.04638,0.00091,-0.0561,0.05043,-0.05163,0.24784,0.11765,0.00673,-0.0082,-0.18013,0.02021,-0.09363,-0.01948,-0.06023,0.22512,-0.15299,0.02779,0.09444,0.04697,-0.00315,0.04187,-0.10906,-0.00056,-0.00396,-0.13166,0.12665,0.2465,0.06534,-0.0097,-0.00492,0.00576,0.0614,-0.09433,-0.12171,-0.2926,-0.26269,0.14641,-0.00247,0.0295,-0.0482,0.12632,0.05023,-0.02577,0.08981,-0.06762,-0.05604,0.01957,-0.0212,-0.18625,-0.04337,-0.11792,-0.07976,-0.02861,-0.04136
site-1_prs_pheno71,0.05661,-0.12557,-0.06784,-0.10011,0.01842,0.01657,-0.01638,0.14015,-0.00143,-0.25237,-0.14238,0.0182,-0.02988,0.01609,-0.00295,0.04467,-0.12301,0.05338,0.15116,-0.05297,0.21683,-0.00944,-0.05248,0.02631,-0.18137,-0.00625,-0.13494,-0.15239,-0.1569,-0.04914,0.02303,0.05364,0.09185,-0.08877,0.15435,0.18094,0.01283,-0.20955,-0.03015,-0.14627,-0.00013,-0.07639,0.13395,-0.03919,-0.0833,0.02293,0.0229,0.03724,-0.03084,0.00945,-0.01833,-0.0313,0.00307,-0.163,-0.16065,0.1472,0.09768,0.12249,0.03695,-0.02534,0.09992,-0.05556,0.13799,0.85134,-0.03807,0.12325,0.3519,0.04811,0.05219,-0.04091,-0.09901,0.02767,0.20468,-0.26343,-0.18695,-0.10167,-0.07128,0.03167,0.03797,-0.03896,-0.04443,-0.08179,0.03763,-0.08558,-0.08369,-0.04707,-0.06936,0.06597,-0.01361,-0.07579,0.16523,0.01615
site-1_prs_pheno72,0.0809,-0.0777,-0.04849,-0.02967,-0.06437,0.02631,0.05765,-0.05193,0.10438,0.06087,0.0243,-0.04064,0.05708,-0.07605,0.01485,0.09507,0.00044,0.01133,0.12258,-0.02567,-0.047,-0.11087,-0.26062,0.04739,0.01759,0.00418,-0.13713,0.01155,0.03128,-0.16675,0.21575,0.01879,-0.07748,0.01629,-0.22754,0.1728,-0.02336,0.14583,-0.05144,0.06704,-0.16007,-0.07474,-0.1356,0.13815,-0.0051,-0.31027,0.04979,0.01374,0.11937,0.06736,-0.10705,0.02984,0.08304,0.01571,0.21249,-0.04726,-0.04298,0.06351,0.20612,-0.10901,0.05293,0.014,-0.20973,-0.09859,0.85094,0.16819,0.16889,-0.01307,0.14028,0.09362,-0.11205,0.14159,-0.16341,-0.06811,0.10587,0.03292,-0.14398,-0.03391,0.09416,0.01237,0.05965,0.06363,-0.19768,-0.19707,-0.31915,-0.00401,0.02287,-0.03964,0.07215,-0.07271,-0.0603,-0.01652
site-1_prs_pheno73,-0.07442,-0.09434,-0.00252,-0.07779,-0.00533,0.05714,-0.02957,0.01527,0.10619,0.07983,-0.14196,-0.09299,0.02764,-0.05485,-0.08308,-0.04688,-0.08369,-0.06393,0.0184,-0.0571,-0.10489,0.06364,-0.29538,0.07684,-0.0972,0.01201,-0.20061,-0.14031,0.12026,0.00826,0.12637,0.01851,-0.01847,-0.00523,0.06907,0.32266,0.03402,-0.14044,-0.00533,-0.0486,0.03026,-0.07386,-0.12016,0.09238,-0.10703,-0.09078,0.34226,0.06111,0.09443,0.04215,-0.12249,0.10869,0.12906,0.12208,0.17847,0.09647,-0.07868,0.05616,0.09937,-0.08715,0.12178,0.02406,-0.11661,0.10949,0.22521,1.0149,0.22672,0.14836,-0.01376,0.02496,0.03825,0.16689,0.06015,-0.1494,0.01547,-0.06127,0.07901,-0.08735,0.14215,0.09844,-0.02863,0.08408,-0.02955,-0.11227,-0.16139,0.01204,-0.07667,0.11663,-0.03529,-0.06052,-0.01162,-0.13517
site-1_prs_pheno74,0.07887,-0.09356,0.06308,-0.09053,0.01074,0.02012,-0.09033,0.03028,0.00675,-0.01328,-0.09233,-0.03703,-0.1136,-0.0186,-0.16792,0.03528,-0.01433,0.19558,0.17235,0.01803,0.17543,-0.07358,-0.35013,0.04484,-0.13717,-0.01264,-0.24897,-0.1576,-0.00661,-0.03218,-0.11979,-0.00074,0.00627,-0.16755,0.07245,-0.01118,0.07511,-0.02229,-0.03093,-0.17986,-0.06207,-0.14909,0.04669,-0.03922,0.03169,-0.07606,0.1689,0.19342,0.0634,-0.05242,0.02372,0.00159,-0.00099,0.20139,-0.19057,-0.05174,0.02766,0.21465,-0.0225,0.08736,0.01375,0.0551,-0.04803,-0.05586,-0.03255,0.20154,1.14584,0.01557,-0.0663,0.0547,0.0507,0.12297,0.20837,-0.10284,-0.06533,0.02252,-0.14492,-0.00087,0.02705,-0.00265,-0.03517,-0.13216,-0.00047,-0.1103,-0.07056,-0.07567,0.03456,0.01465,-0.0845,-0.0619,0.04332,0.0142
site-1_prs_pheno75,-0.13939,-0.00045,-0.02137,0.05187,0.02527,0.0375,0.14619,0.03782,0.11701,-0.00176,-0.00416,0.08578,-0.10318,0.04798,-0.13145,0.006,-0.00661,-0.07603,-0.02364,-0.08351,0.06764,0.04374,0.04306,0.13774,-0.01015,0.15612,0.00513,0.059,0.04136,0.12747,-0.20369,-0.09833,-0.07162,0.21541,-0.03835,0.26977,-0.2157,0.02362,-0.14037,-0.1808,-0.11372,-0.00393,-0.15387,0.09207,0.08745,-0.21651,-0.12922,-0.02954,-0.32862,0.00562,0.05523,-0.21781,0.0196,0.23609,-0.11616,0.06351,0.05632,0.02809,0.00923,0.02716,-0.02583,0.1214,0.02377,0.06187,0.08827,0.15134,0.08055,0.84299,-0.04716,-0.03713,0.05842,-0.04278,0.30273,-0.18912,0.10767,-0.01862,-0.16444,0.04796,0.05509,-0.05745,-0.02015,0.08412,-0.22317,-0.11929,0.06528,-0.31864,-0.08507,0.15618,0.00839,-0.03986,-0.10192,0.06893
site-1_prs_pheno76,0.0488,0.0391,0.04238,0.08728,-0.00873,0.00072,0.03565,0.06324,-0.1034,-0.12656,-0.02291,0.03033,0.14609,-0.04324,0.05445,0.12168,-0.09717,-0.0773,-0.17194,0.1089,-0.15417,-0.04574,-0.01195,0.04658,0.17921,-0.05416,0.14954,0.23446,0.01864,0.07604,-0.01116,-0.02222,-0.11929,0.1501,-0.14163,-0.20979,-0.05839,0.08792,-0.1556,0.04703,-0.01956,0.0145,0.04833,0.10828,0.08534,0.01857,-0.10839,-0.10845,-0.12632,0.00823,-0.10786,-0.03831,0.02448,-0.01401,0.04791,-0.0398,-0.01224,-0.17992,0.00068,-0.05571,0.08048,-0.16562,-0.02785,0.01955,0.21882,-0.10505,-0.14522,-0.05457,0.73568,0.04039,-0.06004,-0.09081,-0.23963,0.16458,-0.01055,0.00839,-0.0034,0.02797,0.05026,0.02394,0.04232,0.05757,-0.16302,-0.23011,-0.02402,0.11196,0.06729,-0.04455,0.12374,-0.01635,-0.02717,0.04346
