id,pheno0,pheno1,pheno2,pheno3,pheno4,pheno5,pheno6,pheno7,pheno8,pheno9,pheno10,pheno11,pheno12,pheno13,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno26,pheno27,pheno28,pheno29,pheno30,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno37,pheno38,pheno39,pheno40,pheno41,pheno42,pheno43,pheno44,pheno45,pheno46,pheno47,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno56,pheno57,pheno58,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno70,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno89,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
id1052,1.4048172,1.3871706,-0.38387948,-1.9905349,0.27357408,0.2795247,-0.13997383,0.75301856,1.1233804,0.09061732,-0.31677485,0.14658828,-1.5788049,0.500186,-0.85918957,-0.9745486,-0.79708266,0.96776485,-0.35550135,0.6129048,0.94320357,0.93815297,-0.051284004,-0.37329724,-0.49083647,-0.620268,2.025432,2.126608,1.1172253,0.44621965,1.0523304,-0.22798473,0.88851166,-0.9186582,0.17892185,-0.19767131,-0.5398732,-0.05908734,0.13660783,-0.2580961,0.29921016,0.10091161,-1.5156431,-0.7668755,-0.3576011,-1.151515,-1.0155567,-2.523365,-1.2811286,-0.087539576,-1.5318418,3.1379476,0.010676534,0.46578828,-0.23031425,0.0542011,0.045304295,0.061442308,0.7888493,-1.0213598,-2.0525076,0.61389494,0.4965454,-0.24734731,2.3976908,0.17303136,-1.3100914,0.312341,0.54742527,0.157462,-0.28929105,-0.540237,1.4445097,0.26291347,-0.5036136,0.0374439,-0.12560654,1.3111254,0.94326276,-1.1005609,1.0792565,1.6228218,0.6634996,0.1921763,-0.72751385,1.64669,-0.405336,-0.08737667,-2.167386,-0.12210796,0.75119865,-0.18370923,-0.5713316,-1.4469826,-0.15067236,0.09605039,0.48392606,0.07032374,2.1411748,-1.2371552
id1053,-1.1176225,-0.98556066,0.03949903,0.05129866,0.25198823,-0.09244399,0.8377921,-0.16850965,0.3656376,-0.37033942,-1.117034,-0.14574589,1.0188948,-0.0060009086,-1.7600603,0.7079741,-1.1949531,-0.6707236,-0.39736038,-0.01215126,0.17245077,0.55847996,-1.1190501,-2.0332634,0.8300032,0.5339488,-0.13508973,-0.0020500065,1.3104248,0.31812018,-0.6324959,-0.9270517,0.079647884,1.8943465,-0.1363612,1.4323643,0.39458492,-0.113276675,2.3599882,0.5351351,-0.95127684,-0.417381,0.170303,-1.1798353,-0.38679677,-0.05444597,-0.55998856,-0.59383696,0.78877103,-0.05485686,0.016102249,-0.12018121,1.1404808,0.08896281,-1.7057029,-1.1377077,-0.81681997,0.08853304,0.03662491,1.3132246,-0.132012,-1.0732704,0.020764498,0.52965426,0.3764315,-1.3563751,1.7993081,0.67896765,-0.7022473,0.75051713,0.087288335,-0.24392329,-0.003964561,-0.44748902,-0.2745034,-0.25561544,1.6299237,0.30712196,-0.35686383,-0.6485423,-0.08661313,1.1007206,-1.549943,1.0668955,0.15001965,-0.24703309,-0.22072488,0.04173096,0.26132867,1.3790263,1.7149726,1.603589,-0.20757188,-0.18478309,0.72230214,1.2622927,0.54765344,-0.19388567,0.047881357,0.4755515
id1054,1.6260864,-0.08543988,-1.0675533,0.6761275,-0.32889467,1.4732023,-2.3884602,-0.13262762,1.6505305,-1.0261954,-1.0481865,-0.9024607,1.0147357,0.68175364,1.4040884,-0.42626414,-0.43049,-1.3051664,-0.1190334,1.6957743,0.016152807,0.16614178,1.1983312,-0.19996756,0.113714084,0.27610716,-0.22033566,-0.7496505,0.70435363,0.37192705,0.017054508,0.040079746,0.72141665,0.6844169,0.02131794,-1.6899128,0.66967493,1.1686864,0.8102443,0.7008722,-0.84281754,0.80676836,-1.5000433,0.5338384,-0.48266822,0.3203776,-1.0588928,0.7376183,0.053313375,-0.47536805,-0.16768567,1.3713721,-0.9310684,-1.951462,-0.011334132,-0.93651515,1.3909913,1.3854232,1.3346746,-0.89702547,0.9197691,0.5423932,2.2748892,2.1520896,0.28448874,-0.749773,-0.34534845,1.0693909,1.0428737,0.5706626,-0.63283515,1.935759,-2.022736,-1.3907403,0.059363447,-0.057158202,-0.64078665,-0.055703815,2.637372,-0.8566189,-0.7635741,-1.3321356,0.5055681,1.5080435,1.2478826,1.0529542,-1.9054388,0.5965228,0.6700939,-0.7554978,0.6600138,-0.26977393,0.16530816,-0.68475556,0.25912225,0.44875246,0.525373,-0.32782593,0.7300178,0.12618406
id1055,-0.5732962,-0.6999984,-0.47470146,-0.53204924,-0.8003054,1.561327,-0.6651891,-0.6362312,-1.1688534,0.6615021,0.76687986,-1.0278002,1.1338646,-0.54677266,0.30238968,0.32414424,0.07056688,0.5669059,1.3670233,-0.12670632,-0.29612094,-1.1411874,-0.7861314,0.21471813,0.50198203,2.0639224,0.67293036,0.37495965,1.8483067,0.065250896,-0.1903257,0.7957873,-1.3107982,-1.3622746,-1.3079286,-0.839935,-0.03716672,-2.6354427,1.2550641,1.0979259,2.2019088,-1.4085666,0.44091076,0.18620275,-0.9091419,-0.1268013,-0.056413546,-0.07524784,-1.5174596,0.5534134,1.115015,0.60774136,-0.7211457,-0.88315576,1.4738505,-1.2280159,-0.075681366,-0.51454824,-0.21995483,0.20135424,1.6595658,-0.074554,-0.40333122,-0.60484695,2.159743,-1.9175726,1.7508539,0.7444742,-1.4281677,0.19600908,-0.3978163,-0.8950365,0.0406736,-0.27404994,-0.30229822,1.5399184,0.36283818,0.7517952,0.91423565,1.207944,1.1875391,0.28753394,-1.4824312,0.35311863,-0.6625882,-0.15321724,0.6979807,-0.0845472,-0.31081787,1.214604,-0.71796256,0.69480336,-2.0196595,0.13948867,0.76600975,-1.2243278,-1.9351733,-0.9507306,-1.1104875,1.3214041
id1056,0.010475049,0.44281644,0.7876965,1.0790263,0.10901744,1.9390281,0.4585552,0.44158053,0.46103248,-1.6029683,0.23774846,-0.26573622,1.1567469,1.7884951,0.9619665,-0.5499515,0.5864436,-0.63099855,-0.5396292,-0.31127587,0.23337716,-2.4263985,-0.4296072,1.3179291,0.74772775,-0.24801925,0.6682645,-1.6292198,-0.8747487,1.4978281,0.0860059,0.10427549,0.2861095,-0.61483413,-1.3359749,-0.59118956,-1.2868044,-0.12749416,-1.3755233,-1.2368474,-0.651849,-1.1305165,1.4796798,2.1751788,-0.819882,0.2511173,-0.55958146,0.26838958,-1.0915085,-0.34816656,-0.6739084,-1.1839594,0.2402333,-0.7587031,0.7674921,-0.72756326,1.1855034,-1.111521,-1.3392957,-0.025304554,-0.51741517,-0.83983344,1.5760605,-1.7717665,1.5888133,-0.09852338,0.20206071,1.0273811,-0.1523187,-1.5241227,-0.13774239,-0.7781729,-0.5761835,-1.2925423,0.38117817,-0.50452685,1.5072998,-1.0960115,-1.6833783,1.0602708,0.31084546,-0.7883266,-1.0687026,-0.42388746,0.66554207,0.68808645,-0.14794675,0.56929976,-0.59579676,-1.1380451,0.32762724,1.8679253,-0.3265341,0.35817134,0.32854182,1.5558081,-1.3390675,1.4332695,0.08995035,-0.62236106
id1057,0.18747565,-0.8815109,-1.1365956,-0.21796083,0.18489923,-1.0479252,-1.6255767,0.8030937,-1.0200634,-0.25187227,-1.4713835,-0.40559486,-1.3336123,-0.05794692,0.9453904,0.9966874,0.6530215,-1.1517514,1.6428003,-0.98477167,0.46830738,-0.2242685,-1.0000831,0.5075708,1.0924759,-0.9948909,-0.26444066,0.08469968,0.16756417,-0.4792307,-1.3842491,-0.045746338,-1.0041456,-0.12394511,2.2992282,-1.1909975,0.76768667,1.4645222,0.019377049,0.19464377,0.29904255,1.1243228,0.9977151,1.59303,2.14099,-0.3942703,2.1287196,-0.5597881,0.33163098,-1.0698074,1.5803373,-1.333823,1.9944767,2.1224334,0.27321035,0.4225507,1.4876238,2.7087307,0.5442343,-2.5898774,0.0016992539,-0.26559535,-0.1727503,-1.3375747,-0.57593435,0.88753724,-0.42302707,-0.079919435,0.27697858,0.77177125,-1.2883321,0.7920223,-0.1540822,-0.7627979,-1.0230598,-2.2214954,-1.163026,-0.2531801,0.1758223,-1.846284,-1.1093526,-0.40746817,-0.40402785,-1.7911067,2.5494924,0.71394867,0.9425077,1.4891379,-0.99491173,-1.0798155,-0.61193705,-0.046074383,0.41646218,0.33859292,0.37333897,-0.27493605,-0.53205657,-0.7653169,1.6751066,-0.54966617
id1058,-1.5551692,0.50209427,-1.526779,1.8943712,-0.6098277,0.2620904,-0.54164857,0.73683226,0.7123297,-2.205271,0.49113235,0.76448405,0.6375143,0.65752786,2.2403014,-0.7295907,0.25046134,0.40283516,-0.19980338,0.25951698,0.054466892,0.44834253,0.13742949,1.3854122,0.37323663,-0.5966523,0.23725973,1.1046066,0.6391609,1.7476529,-0.7755621,0.117974594,-0.022297665,-0.059173025,-0.4024144,0.334459,0.96969503,0.31678307,-1.9285339,0.37556645,-1.3584508,0.3075942,-0.9199624,0.55210423,-1.1819055,0.2923525,-0.38621685,1.1018059,0.21049175,-1.5846293,0.040664084,1.314632,-1.1059,0.4090656,0.43850693,-0.10203384,0.13910161,0.1326617,-0.34867397,-0.82556456,-0.41161418,-0.8366535,0.43160424,0.23040237,-0.2229421,0.90170234,0.3585617,0.73759717,0.8139119,-1.3635153,1.0134058,0.15621427,-0.07530885,-0.44563493,0.7725821,-1.3166558,0.52704394,-0.0005875042,-0.45269674,-1.1736668,-0.70044035,0.45963013,0.16540195,1.9868345,-0.22816415,0.5368191,0.031532913,0.20379044,0.7494411,-0.3907577,-1.4540854,-0.28307825,-0.38357535,0.41270244,2.3372798,0.056621823,-1.7792499,-0.5696789,0.805569,0.6817911
id1059,0.07152104,-0.2421103,-1.1604475,-1.3982769,0.49808133,1.0928655,0.97737384,-0.41093048,1.4124056,0.836827,-0.8915128,-1.1181725,-0.029503621,-1.7347442,-1.0778128,0.04084536,-0.40289497,-2.2560475,-0.9216104,0.34801778,0.0817331,0.59378254,-0.629905,0.017520921,-0.9867448,-1.2499354,0.8101266,0.38557807,-0.7908207,-0.15182303,-1.3751392,0.4065435,-0.2555033,0.37375268,0.04004907,-0.2576804,-0.6020347,0.39946046,1.4991574,1.5090055,0.4834561,-1.637511,-0.96080714,-0.37624148,0.47037774,-1.1489307,-0.620684,-0.68249506,0.55909365,0.99097854,-0.021702971,-2.4071243,0.93231654,0.45119107,0.7728246,-3.0432262,-0.439573,0.11124621,1.18433,-0.12982768,-0.1050517,1.7138668,-0.37491882,1.1567215,-0.0343476,0.28871223,0.22658855,0.6061439,-0.6337341,0.5352698,-0.517642,-0.14956681,0.8106615,0.38137197,-0.8843964,1.9820409,0.9475718,1.1558945,1.700422,-0.033767343,1.0804411,1.0512701,-2.1530135,-0.15654334,0.985683,1.3863292,2.2655375,0.5729057,0.4443012,0.24492037,-1.0861855,-0.89019275,-1.4177017,-0.21064217,0.9482473,0.48466426,0.48975235,1.7679044,-0.06473134,-0.7284652
id1060,-0.4267335,0.74736416,0.12211989,1.3630999,0.55083025,0.07754991,-0.3463528,1.3241504,-1.0563571,1.0143236,0.60798067,0.3040603,-1.3335997,-0.6856849,0.6491568,-0.6067367,0.51527,0.5868603,0.71038616,-0.59174997,-1.2640843,0.22383606,-0.14379752,1.0275867,0.028106209,0.56609464,1.1292152,-0.0044738255,1.2235785,0.7276205,0.6678789,1.3269073,-0.1464584,-0.56714165,0.32442006,-0.2784907,-0.0866297,-0.21287443,-0.25293595,-1.3511087,1.8218758,0.6094576,1.04666,-2.1320822,0.3167019,-1.0451937,0.2270543,0.2620802,0.6038765,0.6869107,-0.27214804,0.15762477,-1.7611642,-0.7628199,-1.4038193,0.055933345,-0.8759985,-0.09641058,-0.17615716,0.8249653,0.083910584,0.29533026,-1.158396,-0.707535,-0.31103453,1.4146888,-0.79348135,0.015455677,-0.7795763,0.8626167,1.6593409,-0.57676864,1.0179591,0.49687672,-2.0624957,1.3623595,0.7838538,-0.06981251,-1.3799264,-0.21869195,-0.13917162,0.8501003,1.532365,1.1099683,-0.8784208,-0.43471467,0.49130133,-0.7675731,-0.55203444,-0.34539792,-0.57234216,-1.0223275,0.48085344,1.4715855,0.6376265,0.16038114,0.7033951,-0.39674112,-0.1975933,0.11616608
id1061,0.5273084,1.26776,-0.4316854,-1.2281728,-0.571766,-0.322042,-0.6868686,1.3263109,-2.5173483,-1.9163167,-1.2574588,0.6794767,0.9540594,0.33549523,1.1035023,-0.09927896,2.0008686,-0.38851535,0.8800568,-1.2090753,0.4016175,-0.52845716,-1.2509826,0.95216674,-1.332656,0.98881125,1.1564158,1.0078859,-0.6569439,-0.21514004,0.05615217,-0.5435848,-0.38785762,0.12694828,0.12429393,0.63457865,-1.2784624,1.2850697,-0.417543,-0.3172455,0.7340856,0.393289,-0.10528084,1.6860378,1.7166901,-0.24736342,-0.8282699,0.48806524,1.0051354,0.7511834,-0.14177082,0.5177765,0.33065724,0.6535175,0.66844046,1.0147889,1.286809,-0.51470864,-0.3493477,-0.3176627,-1.0326346,0.2040561,-2.4241257,-1.9442568,0.46407157,1.4328452,1.7811785,-1.0629792,-0.27242956,-1.207596,-0.5415369,-0.80103236,1.7027414,0.29536405,0.4450235,-0.663508,-0.49299332,1.3619387,-1.2892404,-0.38114208,-0.4854047,-0.15285403,0.5383115,-0.13979535,0.32073137,0.99658024,0.46597144,-0.009861785,-0.14011176,-1.128326,-0.9658321,-1.3026809,1.4093527,0.30158725,1.8658875,0.39195555,-0.14266744,-0.87632346,0.83275765,-0.65467715
id1062,0.42781132,-0.021117993,0.8435873,3.1782763,-0.32863033,-1.2687228,1.3277171,0.35185075,-1.0595682,0.97560763,0.25843194,0.13622293,-0.33624923,0.61904216,1.0542766,-0.53651226,0.39480215,1.4975121,-0.028852498,0.61876404,0.13395438,0.8901497,-0.28188255,-1.0729066,0.54062575,-1.12674,-1.1507846,0.35622337,-0.15468986,0.5371549,0.28748867,-0.32128444,-0.09505466,0.36628944,-0.6668026,-0.20821889,0.76964283,0.14741637,-2.0623813,1.2429314,1.064367,1.6194704,0.47993904,-0.45777404,0.6334002,0.17036013,1.8187592,0.28281727,0.93630904,-0.4574396,0.28876394,-1.24478,1.2040126,-1.5976489,1.3285267,0.75838506,-0.5211031,0.033978775,-1.5239621,1.5494516,-1.2059029,-1.0795859,-0.34431052,0.988977,-1.3485004,-0.12782377,-1.4750886,0.4132189,-1.3549162,-0.33390617,1.3623307,-0.31366324,0.7895873,1.0037721,-0.3428393,-0.47807807,-0.2175107,-0.07408314,0.28961352,-0.11949599,-0.30437478,0.32322043,0.42105708,1.2100815,1.2942148,-1.3298314,-0.042686053,-1.3801503,2.2695088,0.8569265,-0.11021269,-0.69766897,0.4974333,3.1842613,1.4476471,-0.5959728,-0.65250087,1.4971709,0.7441606,-0.01707216
id1063,0.8098091,-0.5592821,-0.26136127,-1.6705548,-0.6699889,0.2623875,-0.5515924,-0.6231415,-0.08055271,-0.19554348,0.41772112,2.81726,-0.995072,0.56417125,-1.6849996,-0.31966722,0.24674506,1.3350135,0.5958073,-0.09248133,2.0678813,-0.043543622,-1.2617695,0.37172133,0.100845635,-0.11780847,0.33694312,-0.1634957,-1.1476562,-0.49303627,1.8674133,-0.6991437,-1.9587134,-0.9992505,0.025179664,1.0743141,2.4806051,-0.08390134,-0.3652935,0.60142905,0.70196426,-1.1647803,0.021455986,1.1839775,-0.69557536,-0.66347194,-0.45281607,0.0776555,-2.1602173,-1.0856831,-0.28253993,1.5892198,-0.7996757,0.39531225,2.0395927,1.8012106,1.13602,1.2220249,-1.2258418,-0.83529884,-1.048455,-2.1116982,-1.0186388,-1.4556926,-0.489725,-0.9100189,0.21879558,-1.7027528,0.6986447,-0.6597101,-0.062407196,-0.91678965,-0.44460523,-0.7022488,-0.6024558,-0.2223341,-0.46190873,-0.58560723,-0.52047163,1.3177181,0.29265952,-0.93514556,-0.9908801,-0.6405905,1.0218693,1.2231206,-1.023455,-0.73467433,-0.5709062,0.52066064,-0.035312522,0.17836633,-0.2657142,-1.5052356,-0.750701,-0.47652513,-0.5648646,-0.7927531,0.34654224,0.48552728
id1064,0.27548856,-1.3154539,0.61296487,0.554677,1.2790239,1.371899,-0.23603356,-1.6711696,0.06326351,-0.35537574,1.5241144,-0.7153685,0.93452865,0.9742926,0.046933595,-1.7782716,-0.6886475,0.363074,0.38602495,0.14623,1.9947101,-0.2780189,-0.65541416,-0.22863626,0.29734895,0.47446945,0.21177211,0.1299078,1.1465477,0.036079623,-1.7537229,0.99793774,-0.027694952,-0.65693176,-1.6019621,0.10168245,1.6453736,-2.0894163,0.26510334,0.5773012,0.14879513,0.8342778,-0.9764314,0.37876904,-1.6234702,2.3231862,0.28996524,-1.2569503,-1.498128,-0.27107647,-0.36752337,-1.2581223,0.114876606,0.2707003,0.7713286,0.6156776,1.1050866,0.66291255,0.97447896,-0.07475247,0.34457457,-0.093542255,-1.356572,0.009136455,0.47431523,-0.94279736,-1.3768774,0.16143247,-1.2343589,-0.9337643,-0.480774,-1.3647543,-0.19423254,0.21238558,-0.71014714,1.06289,1.032995,-1.1707686,-0.9619783,1.6833775,-0.71181303,0.5675014,-0.16758893,0.28822884,0.2126606,-1.3077791,-0.8334739,-1.5478722,0.370695,0.97861177,0.66110194,-0.6347536,-0.6061438,-0.50051993,0.05101006,0.8668521,-1.0873855,-0.24112475,-0.67691797,1.7180247
id1065,-0.19177192,1.0263069,-1.1842003,-0.64809895,-0.35445198,1.4972185,0.32147187,1.1452004,0.5168717,0.2067991,-0.38525498,-0.2828581,2.2928185,1.0970279,-0.030586962,0.8866563,-0.59265953,0.0905997,0.62069035,0.29857647,0.21384831,-0.7647793,-0.51564294,-0.6026437,0.39510542,0.53122634,-0.37147173,0.6997251,2.1829188,0.62316996,0.51778877,0.9892273,-0.53427875,-0.96392536,-0.7581674,-0.014733607,0.221136,0.13911042,-0.5794622,-0.08968934,-0.43092299,-0.5268164,0.018609598,0.59592116,-0.029458106,0.1104643,-0.6047419,-1.2585719,0.21762882,0.49316868,-0.47867912,-0.002473662,-0.73288405,-0.33555543,0.85280555,0.5806423,1.6133261,0.15679501,0.72806686,-0.5384753,-0.16483216,-2.3953304,1.8004501,-0.82647413,2.4669204,-1.9510038,2.1945224,-0.18096682,2.021335,0.54947364,0.13864183,-0.108219124,-0.5699405,-1.1696751,0.5695269,0.56914693,0.4268594,-1.5421315,0.2549639,-1.1613334,0.6606167,-0.6442811,-0.10539045,1.380591,1.6191663,-0.3696531,1.5114288,0.6306555,0.17586678,0.0018640205,-0.6861423,0.42688525,-0.58180285,-1.1080312,-0.8246927,0.28848845,-0.20318447,0.1815367,0.010943223,-0.54159117
id1066,0.50096536,1.4072815,0.15011778,2.8796203,-0.14061314,0.9826218,1.07645,0.32121885,-0.51642644,-1.9464189,0.2600887,0.032667283,1.818774,0.99547106,2.7325525,0.5232223,1.8862429,-0.21129243,1.1210566,0.3368435,-0.11518801,-0.07298675,1.3875462,-0.1174264,-0.100375,0.42646396,-0.6783829,0.6479391,-0.9951539,0.07008043,-1.0731598,-1.7877284,-0.93383837,-0.5420864,-0.8270865,2.5480375,-1.4859676,1.2042295,-0.6999343,-1.5643573,-0.6869997,0.64157474,-1.5451304,0.6154246,0.516597,-0.15608032,0.7643796,0.14883326,1.530914,2.4449754,-0.5752157,2.8963144,-0.123724885,-1.4450078,-0.6077466,-0.096233,-0.32414994,-2.1270583,-0.17499998,-1.7351731,-0.22502221,0.563936,-1.1394897,0.20705797,-0.3624227,0.9936841,-0.30568504,-1.1649557,1.3454856,0.25834435,0.18675552,0.8862015,0.07370141,-0.1919251,2.6031647,-0.88098335,-0.4555424,2.8128855,-0.66783637,-0.61089075,-0.10148484,-0.9164838,-0.14056322,0.122914344,-0.4904878,0.14123628,1.2608374,0.11457271,0.82090867,-0.28856143,-0.35333478,-0.58398193,0.29939422,1.2284728,0.46690774,0.9404345,-0.34239715,-0.59293216,-0.29111797,0.48534232
id1067,1.504308,-1.1827077,0.50165796,0.55869263,0.6168676,1.3643638,-0.49483356,-1.1620986,-1.0184147,-0.51127106,-1.2079319,-0.84766465,-0.073521346,-0.4012524,0.668693,0.029373817,0.62349087,0.270142,1.0319364,1.0170474,2.8036215,0.91192627,0.7018308,-0.9354077,-1.7875344,-1.256244,-1.1260787,-0.05512207,-0.23580144,0.04313202,0.5679005,0.38535827,-1.4238102,-0.6211113,0.10823371,-1.7333262,0.28911218,-0.8533542,-0.20629442,1.7431847,-0.41529343,-1.0163174,-0.51235276,-0.115177564,0.17908095,-0.5398424,-0.065043196,-0.45546636,0.889607,-0.42636213,0.85703397,0.14812191,-0.5087136,-0.13910425,-0.37083876,-0.19378619,-1.1769924,0.6814177,-0.09248776,-0.12451693,0.98528725,0.17135097,-1.2727826,1.0417496,1.0413827,-1.1537305,0.55298865,-1.188128,0.27455762,2.3742461,-1.0602751,0.56566304,-0.5164513,-0.41712046,-0.5772022,0.7546501,-1.5007949,0.11982623,0.74302155,-0.40312016,0.51890707,-0.17232752,2.1384926,-0.28974524,-0.31481382,-1.0536376,-0.7647223,-1.8302367,0.3016267,-0.85850936,-0.2386438,-0.6916565,0.84336054,1.8339728,-0.06629372,-0.63965535,0.43989852,1.2621683,-0.7774876,1.0934975
id1068,0.09056569,-0.37323338,0.19409889,0.9420673,-1.0328076,-1.7808661,-0.036072884,0.45995125,-0.3230022,-0.99621844,-1.5365778,0.67598385,-0.01474675,-1.1624569,-0.730546,-0.39340243,1.4990025,0.9434637,-0.61000043,-0.85722494,-1.2945936,-0.18541454,0.58621824,0.5975394,0.9971143,-1.5494227,-0.67227983,-0.5336175,-2.193222,-1.7334294,-1.2874213,0.08521777,0.21229088,0.3318927,-1.6820213,-1.3445759,-0.4538485,0.31682378,0.16141865,-0.38107333,-1.3134246,-0.027259335,0.70177394,-0.25870717,1.4421135,-0.6385528,-1.5288448,1.691237,1.3814765,-1.7203526,0.28840026,0.3712709,0.89411926,1.0241908,0.84544194,-0.11027586,-2.2279541,-1.4839599,-0.6208394,-0.5463776,0.20294572,-1.9521933,-1.0580542,-0.38906348,-0.74339795,-1.5987828,0.12684032,-0.4670704,-1.4611754,-1.0191644,-0.8006471,0.12294667,-1.0174247,0.12422841,1.0409238,-0.6832478,-0.78692824,0.9073008,-0.65344274,0.21853237,-0.69115806,-0.38110483,-0.7881523,-1.6401416,-1.0573534,0.040792465,0.4851119,-1.3883871,0.3239914,-1.1680751,-0.25297672,0.33763105,-0.036727805,-0.7581318,1.7921724,0.47146407,0.027553642,-1.1053976,-0.39847597,0.7492092
id1069,-0.79653955,-1.2361401,0.015060433,2.3413312,-0.66832244,-0.03583301,-0.61322516,0.1302158,-1.2712009,-0.93782425,0.28446725,0.3673431,1.3046206,0.8269065,-0.26485008,0.8381134,1.1031096,2.8253627,-0.36231613,0.19402361,1.5099738,0.17215312,1.5438995,1.0114789,-1.0690205,0.12090991,-0.5775377,0.510185,0.26159823,-0.27321702,-1.7382222,0.951391,-1.1466984,-0.99780834,-1.0461177,1.0014215,1.2655444,0.4470773,-1.1783756,1.2624235,0.2615004,-0.81170094,-0.23097755,-3.1365345,-1.0076,-0.21516979,-0.2379476,-0.63102484,1.4027478,-1.0490875,1.3178434,-2.4175792,-0.31082007,-1.86708,1.8987675,0.13880318,-1.50341,0.2305951,0.8068306,-0.21036248,-1.7791746,-0.4905487,0.45572796,0.20377031,0.23780242,-0.9361755,0.36493802,-0.7529403,-0.55336136,1.5978907,1.2452334,0.5981811,-0.33388337,-0.79230464,-0.050606422,0.7053991,1.1153798,-0.58980745,-0.28512788,0.07263644,-0.9208223,1.0103647,-1.6593285,0.048598852,-1.6186374,-0.013379865,-0.32884434,0.12090882,1.632351,0.6274079,0.33258775,-0.72599316,0.038111255,-0.9411319,0.767422,-0.18231694,-0.13529973,-0.699637,-0.29539979,1.4192815
id1070,-1.9356385,-0.080559924,1.4561331,-0.43716034,0.33874524,-0.48760694,0.4169713,-0.08888026,-1.3957933,-0.49717528,-0.39061892,0.9072403,2.7460308,-0.112105094,-0.77334046,0.9460623,1.1484662,0.04213388,-0.5426299,1.4068292,2.3737085,-0.38930842,-1.0766219,-0.74228823,-2.119159,0.1954334,-1.3910851,-1.1138158,-0.037112173,1.347459,-0.8798195,-0.74670726,-0.79811,1.488542,0.83088857,-0.07587719,-2.6047409,2.6045203,1.0592886,0.74369246,-1.6515756,-0.566557,1.1463752,-1.1283417,0.14673737,-0.63022286,0.72804135,0.29199675,1.7578032,0.09955376,-0.27506953,-1.0198021,0.95801544,0.09168161,-0.3869837,-0.18871827,1.0646249,-0.18952072,0.2911053,0.12946452,-0.32013312,1.7364941,-0.94131976,-0.727313,-0.67066,1.6264839,2.2973936,-0.5366456,0.958874,0.99095553,-1.0292116,-0.6294551,-0.30467105,-0.12056413,0.124913774,0.2526884,-0.98271275,-0.9299781,1.117331,0.2882077,-0.8665788,1.8968759,-0.50455964,0.21765113,0.5755475,-0.20668434,1.1302136,-0.11543598,1.1667374,0.46088335,0.2848207,-2.3693717,2.8043118,2.7588518,0.13729006,-0.071301095,1.1097803,0.7956121,1.0696584,-0.5175247
id1071,0.30478582,-0.24283957,1.2647067,0.9710805,-0.50058085,0.15867753,0.6569855,-0.8957632,0.26044405,0.5185889,1.8278978,-1.023553,-0.49450922,-1.3141346,0.74508494,-0.77738035,1.689402,0.31044677,0.06690248,-0.074072555,-0.5787158,0.5030807,-0.66797733,-0.64074594,0.015364089,-0.9735716,-0.7242451,-0.31289995,-1.3349373,-0.14940168,-1.5406955,-0.6463479,-0.32631892,0.32295796,-1.9950422,-0.36727196,-1.0905094,-1.5636027,-0.8051254,0.9955618,1.4901197,-0.90683013,0.804112,-0.44339764,1.2129133,-1.2509217,0.20366505,0.71983624,0.57954574,0.43731973,0.7781674,-0.2349592,0.13059539,-0.98290426,0.12485923,-0.37802866,-1.3654038,-1.6631607,-1.6931964,1.2219083,-0.33334407,0.7956536,-0.13147604,0.08578372,-0.45328522,-1.3580377,-0.7287887,0.3032375,-0.7077708,0.21713167,0.51453733,0.32797584,0.03698476,0.6169463,-0.35853347,0.5489429,-0.48221153,2.4231138,1.2961872,0.54082847,1.9353591,-1.824395,0.023305023,-1.2656182,-0.41394773,-0.66198015,0.4424074,-1.028444,-0.28011832,0.9816647,1.2213303,0.30050877,-0.7084091,1.125417,-0.45105544,0.96198493,-1.590576,-0.6770658,-1.0036507,-1.1454043
